state,plate_title,plate_img,color_bg,text_color,visual_elements,category,rarity,layout_style,confidence_score,notes,source
SC,In God We Trust,In-God-We-Trust.png,white,dark_on_light,text_focused,cause_charity,rare,text_focused,0.668,Improved auto-classification with 66.8% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,In Reason We Trust,SC-In-Reason-We-Trust-NT.png,white,dark_on_light,text_focused,cause_charity,rare,text_focused,0.795,Improved auto-classification with 79.5% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Kappa Alpha Psi,Kappa-Alpha-Psi.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.78,Improved auto-classification with 78.0% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Keep it Beautiful,Keep-SC-Beautiful.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.795,Improved auto-classification with 79.5% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Kiwanis International Foundation,SC-Kiwanis-International.png,white,dark_on_light,text_focused,cause_charity,rare,text_focused,0.692,Improved auto-classification with 69.2% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Korean Veteran,Korean-War-Veteran.png,white,dark_on_light,text_focused,military,uncommon,text_focused,0.675,Improved auto-classification with 67.5% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Lander University,Lander-University.png,white,dark_on_light,text_focused,university,uncommon,text_focused,0.628,Improved auto-classification with 62.8% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Legion of Merit,SC-Legion-of-Merit_LM_DLP.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.784,Improved auto-classification with 78.4% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Limestone University,Limestone-University.png,white,dark_on_light,text_focused,university,uncommon,text_focused,0.792,Improved auto-classification with 79.2% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Lions International,Lions-International.png,white,dark_on_light,text_focused,sports,uncommon,text_focused,0.796,Improved auto-classification with 79.6% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Marine Corps,SC-Marine-Corps-LT_11-18-21_DLP.png,white,dark_on_light,text_focused,military,uncommon,text_focused,0.784,Improved auto-classification with 78.4% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Marine Corps Distinguished Service Medal,Marine-Distinguished-Service.png,white,dark_on_light,text_focused,military,uncommon,text_focused,0.701,Improved auto-classification with 70.1% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Marine Corps League,Marine-Corps-League.png,white,dark_on_light,text_focused,military,uncommon,text_focused,0.615,Improved auto-classification with 61.5% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Medal of Honor Air Force,SC-Medal-of-Honor-Air-Force-MOHF1-DLP.png,white,dark_on_light,text_focused,military,uncommon,text_focused,0.834,Improved auto-classification with 83.4% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Medal of Honor Army,SC-Medal-of-Honor-Army-MOHA1-DLP.png,white,dark_on_light,text_focused,military,uncommon,text_focused,0.837,Improved auto-classification with 83.7% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Medal of Honor Navy,SC-Medal-of-Honor-Navy-MOHN1-DLP.png,white,dark_on_light,text_focused,military,uncommon,text_focused,0.779,Improved auto-classification with 77.9% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Medal of Valor,SC-South-Carolina-Medal-of-Valor_MV_DLP.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.753,Improved auto-classification with 75.3% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Meritorious Service Medal,SC-Meritorious-Service-Medal_DT_5-5-22_DLP_HiRes.png,white,dark_on_light,text_focused,military,uncommon,text_focused,0.759,Improved auto-classification with 75.9% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Mississippi State,Mississippi-State-University.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.793,Improved auto-classification with 79.3% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Morris College,Morris-College.png,white,dark_on_light,text_focused,sports,uncommon,text_focused,0.609,Improved auto-classification with 60.9% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Morris Island Lighthouse,Morris-Island-State-Park.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.751,Improved auto-classification with 75.1% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Mothers Against Drunk Driving,Madd.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.794,Improved auto-classification with 79.4% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Motorcycle,Motorcycle.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.721,Improved auto-classification with 72.1% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Motorcycle Awareness Alliance,Motorcycle-Awareness-Alliance.png,multicolor,dark_on_light,text_focused,cause_charity,rare,text_focused,0.763,Improved auto-classification with 76.3% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Multiple Sclerosis Society,National-Multiple-Sclerosis-Society.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.798,Improved auto-classification with 79.8% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,MUSC,Medical-University-of-SC-MUSC.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.714,Improved auto-classification with 71.4% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,MUSC Children's Hospital,MUSC-Childrens-Hospital.png,white,dark_on_light,text_focused,professional,uncommon,text_focused,0.805,Improved auto-classification with 80.5% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,NASCAR,NASCAR.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.737,Improved auto-classification with 73.7% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Navy,SC-US-Navy_NV_DLP.png,white,dark_on_light,text_focused,military,uncommon,text_focused,0.784,Improved auto-classification with 78.4% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Navy Distinguished Service Cross,Navy-Cross.png,white,dark_on_light,text_focused,military,uncommon,text_focused,0.778,Improved auto-classification with 77.8% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Navy Distinguished Service Medal,Navy-Distinguished-Service-Medal.png,white,dark_on_light,text_focused,military,uncommon,text_focused,0.711,Improved auto-classification with 71.1% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Newberry College,Newberry-College.png,white,dark_on_light,text_focused,sports,uncommon,text_focused,0.69,Improved auto-classification with 69.0% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,No More Homeless Pets,No-More-Homeless-Pets.png,white,dark_on_light,text_focused,cause_charity,rare,text_focused,0.659,Improved auto-classification with 65.9% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Normandy Invasion Survivor,SC-Normandy-Invasion_NI_DLP.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.764,Improved auto-classification with 76.4% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,North Carolina State University,North-Carolina-State-University.png,multicolor,dark_on_light,text_focused,university,uncommon,text_focused,0.636,Improved auto-classification with 63.6% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,North Greenville University,North-Greenville.png,white,dark_on_light,text_focused,university,uncommon,text_focused,0.662,Improved auto-classification with 66.2% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Northwestern High School,Northwestern-High-School.png,white,dark_on_light,text_focused,university,uncommon,text_focused,0.658,Improved auto-classification with 65.8% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Nurses Foundation,Nurses-Foundation.png,white,dark_on_light,text_focused,professional,uncommon,text_focused,0.68,Improved auto-classification with 68.0% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Omega Psi Phi,Omega-Psi-Phi.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.782,Improved auto-classification with 78.2% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Operating Enduring Freedom,SC-Operation-Enduring-Freedom_EN_DLP.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.753,Improved auto-classification with 75.3% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Operation Desert Shield - Desert Storm,SC-Operation-Desert-Shield-Desert-Storm_DD_4-18-22_DLP.png,white,dark_on_light,text_focused,military,uncommon,text_focused,0.729,Improved auto-classification with 72.9% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Operation Iraqi Freedom,SC-Operation-Iraqi-Freedom_IF_DLP.png,white,dark_on_light,text_focused,military,uncommon,text_focused,0.795,Improved auto-classification with 79.5% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Our Farms Our Future,Our-Farms-Our-Future.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.755,Improved auto-classification with 75.5% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Palmetto Cross,Palmetto-Cross.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.799,Improved auto-classification with 79.9% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Palmetto Health Children's Hospital,SC-Palmetto-Health-Childrens-Hospital.png,white,dark_on_light,text_focused,professional,uncommon,text_focused,0.78,Improved auto-classification with 78.0% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Parrothead,Parrothead-Club-Council.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.763,Improved auto-classification with 76.3% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Pearl Harbor,SC-Pearl-Harbor-Survivor.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.792,Improved auto-classification with 79.2% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Penn Center,Penn-Center.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.683,Improved auto-classification with 68.3% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Personalized Disabled Plate,Personalized-Disabled-Plate.png,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.623,Improved auto-classification with 62.3% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Personalized License Plate,Personalized.png,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.629,Improved auto-classification with 62.9% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Phi Beta Sigma,SC-Phi-Beta-Sigma.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.743,Improved auto-classification with 74.3% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Play Tennis!,Play-Tennis.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.786,Improved auto-classification with 78.6% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Powering the Palmetto State,Powering-the-Palmetto.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.69,Improved auto-classification with 69.0% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Presbyterian College,Presbyterian-College.png,white,dark_on_light,text_focused,sports,uncommon,text_focused,0.694,Improved auto-classification with 69.4% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Prince Hall Masons,Prince-Hall-Masons.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.805,Improved auto-classification with 80.5% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Prince Hall Order of the Eastern Star,Prince-Hall-Order-of-the-Eastern-Star.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.722,Improved auto-classification with 72.2% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Prisoner of War,SC-Prisoner-of-War_PW2_DLP.png,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.759,Improved auto-classification with 75.9% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Protect Wild Dolphins Alliance,SCProtectWildDolphinsAlliance.png,white,dark_on_light,text_focused,sports,uncommon,text_focused,0.769,Improved auto-classification with 76.9% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Public Education,Public-Education.png,white,dark_on_light,text_focused,university,uncommon,text_focused,0.657,Improved auto-classification with 65.7% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
SC,Purdue University,Purdue-University.png,white,dark_on_light,text_focused,university,uncommon,text_focused,0.656,Improved auto-classification with 65.6% confidence,https://www.scdmvonline.com/Vehicle-Owners/Registration/Plate-Gallery
